order_id,order_date,product_id,product_category,price,quantity,discount,customer_id,region,payment_method
O051846,2024-08-16,P056,Electronics,514.65,4,0.0,C1033,East,UPI
O051847,2024-04-03,P021,Home,161.72,2,0.15,C1352,West,Debit Card
O051848,2024-11-20,P025,Electronics,803.9,5,0.1,C0843,West,UPI
O051849,2024-05-30,P099,Beauty,356.13,2,0.15,C1007,North,Credit Card
O051850,2024-05-10,P061,Sports,955.0,2,0.05,C1933,South,Debit Card
O051851,2024-12-03,P067,Sports,381.1,3,0.15,C0260,North,Debit Card
O051852,2024-05-26,P003,Beauty,975.52,1,0.0,C1352,North,Credit Card
O051853,2024-08-08,P087,Sports,597.09,2,0.15,C0404,East,Cash
O051854,2024-08-25,P076,Home,210.22,1,0.0,C1992,East,Cash
O051855,2024-12-19,P085,Clothing,803.17,3,0.1,C1839,North,UPI
O051856,2024-09-08,P062,Beauty,103.3,1,0.05,C0399,North,Cash
O051857,2024-06-19,P084,Sports,25.63,1,0.05,C1604,South,Debit Card
O051858,2024-01-06,P036,Clothing,943.71,4,0.05,C0173,West,Credit Card
O051859,2024-12-13,P038,Sports,593.58,3,0.1,C1965,South,UPI
O051860,2024-06-27,P098,Clothing,693.77,5,0.05,C1480,East,Debit Card
O051861,2024-11-03,P032,Beauty,263.56,4,0.15,C0715,West,Debit Card
O051862,2024-04-17,P099,Beauty,808.47,5,0.2,C0689,East,UPI
O051863,2024-06-10,P013,Clothing,978.2,1,0.1,C0897,South,Credit Card
O051864,2024-07-20,P100,Electronics,304.86,4,0.0,C1236,East,Debit Card
O051865,2024-12-24,P030,Home,787.96,1,0.0,C0181,North,Cash
O051866,2024-02-13,P001,Sports,637.42,2,0.15,C1381,East,Debit Card
O051867,2024-06-04,P029,Electronics,414.06,2,0.05,C0450,South,Cash
O051868,2024-05-14,P096,Home,563.4,3,0.1,C0385,East,Cash
O051869,2024-11-05,P095,Clothing,245.37,4,0.15,C1753,South,Cash
O051870,2024-01-03,P039,Beauty,155.84,1,0.0,C1052,East,Cash
O051871,2024-02-23,P051,Sports,472.53,2,0.2,C0386,West,Credit Card
O051872,2024-04-08,P032,Beauty,30.58,2,0.0,C1691,North,Debit Card
O051873,2024-12-29,P098,Sports,957.78,4,0.05,C1356,East,Cash
O051874,2024-07-07,P014,Electronics,697.9,5,0.05,C1479,North,Debit Card
O051875,2024-07-07,P045,Clothing,666.9,1,0.15,C1874,South,UPI
O051876,2024-03-05,P074,Electronics,175.08,1,0.1,C0839,South,UPI
O051877,2024-07-13,P003,Clothing,733.97,4,0.1,C1828,West,UPI
O051878,2024-06-18,P031,Sports,624.53,2,0.1,C0041,West,Debit Card
O051879,2024-01-02,P076,Sports,177.05,4,0.0,C1863,East,UPI
O051880,2024-03-13,P097,Sports,881.44,4,0.05,C0988,South,UPI
O051881,2024-02-18,P004,Clothing,626.62,5,0.1,C0325,North,Debit Card
O051882,2024-12-01,P077,Electronics,120.53,2,0.05,C1496,South,Cash
O051883,2024-11-07,P087,Home,858.92,4,0.0,C0336,East,UPI
O051884,2024-05-18,P065,Electronics,59.55,2,0.2,C0020,West,Debit Card
O051885,2024-10-25,P081,Beauty,958.28,2,0.0,C0986,East,UPI
O051886,2024-09-27,P065,Sports,88.65,3,0.05,C1133,South,Credit Card
O051887,2024-02-06,P079,Clothing,554.67,5,0.15,C1312,South,Debit Card
O051888,2024-05-24,P016,Electronics,569.74,3,0.05,C0139,South,Cash
O051889,2024-08-17,P009,Beauty,237.46,2,0.0,C1468,South,Cash
O051890,2024-03-10,P073,Home,306.3,5,0.2,C0086,West,Credit Card
O051891,2024-02-02,P017,Home,369.11,5,0.2,C1217,East,Credit Card
O051892,2024-06-12,P050,Beauty,555.48,2,0.1,C0511,West,Cash
O051893,2024-03-04,P092,Clothing,518.46,1,0.15,C0532,South,UPI
O051894,2024-06-01,P057,Clothing,611.08,5,0.15,C1472,West,UPI
O051895,2024-12-16,P015,Beauty,717.61,5,0.1,C0511,North,Debit Card
O051896,2024-06-15,P067,Beauty,684.14,5,0.15,C1914,South,Cash
O051897,2024-12-01,P014,Electronics,217.65,5,0.05,C0024,East,Credit Card
O051898,2024-05-05,P018,Clothing,418.18,5,0.05,C1808,East,UPI
O051899,2024-12-16,P088,Beauty,544.44,2,0.2,C1587,West,Debit Card
O051900,2024-09-12,P069,Sports,633.0,5,0.1,C0040,North,UPI
O051901,2024-09-28,P009,Beauty,207.04,1,0.05,C0777,North,Credit Card
O051902,2024-03-11,P024,Clothing,238.46,5,0.05,C0053,North,Credit Card
O051903,2024-01-30,P042,Sports,655.05,3,0.2,C0944,West,Cash
O051904,2024-07-06,P019,Home,755.49,3,0.0,C0423,West,Cash
O051905,2024-08-21,P027,Electronics,256.41,4,0.15,C1519,West,Credit Card
O051906,2024-01-31,P050,Beauty,600.51,5,0.1,C0904,West,Credit Card
O051907,2024-01-18,P030,Clothing,235.75,4,0.1,C1354,South,Cash
O051908,2024-06-07,P056,Electronics,126.44,5,0.05,C0198,North,Cash
O051909,2024-02-27,P055,Beauty,83.95,1,0.05,C0703,South,Credit Card
O051910,2024-10-17,P021,Beauty,316.82,5,0.2,C0380,North,UPI
O051911,2024-07-14,P035,Electronics,607.52,2,0.15,C0632,East,Cash
O051912,2024-03-15,P085,Sports,658.08,3,0.05,C0348,East,Debit Card
O051913,2024-02-28,P032,Clothing,101.06,2,0.0,C1080,East,Credit Card
O051914,2024-12-01,P076,Clothing,707.87,5,0.2,C0140,East,Debit Card
O051915,2024-08-18,P021,Clothing,362.0,5,0.05,C0649,East,Cash
O051916,2024-11-08,P073,Beauty,532.83,2,0.05,C1981,West,Credit Card
O051917,2024-10-30,P054,Electronics,994.11,1,0.05,C0962,West,UPI
O051918,2024-10-28,P071,Electronics,98.09,2,0.1,C0444,North,Cash
O051919,2024-05-26,P069,Beauty,269.5,2,0.15,C1259,North,Cash
O051920,2024-02-20,P016,Electronics,216.16,5,0.0,C1451,East,UPI
O051921,2024-07-05,P065,Electronics,534.34,4,0.1,C0585,South,Credit Card
O051922,2024-01-20,P001,Electronics,723.44,2,0.1,C0655,West,Debit Card
O051923,2024-06-29,P030,Clothing,943.65,3,0.2,C0668,South,UPI
O051924,2024-01-21,P085,Electronics,361.75,3,0.15,C0760,South,Credit Card
O051925,2024-06-20,P057,Sports,290.66,5,0.15,C1709,South,Cash
O051926,2024-01-18,P071,Beauty,65.16,1,0.15,C1699,East,UPI
O051927,2024-04-04,P051,Electronics,64.49,5,0.0,C1962,North,UPI
O051928,2024-06-25,P026,Sports,266.72,5,0.05,C1089,North,Credit Card
O051929,2024-12-30,P007,Home,249.68,3,0.15,C0683,South,UPI
O051930,2024-05-27,P050,Beauty,800.64,4,0.0,C1219,North,Cash
O051931,2024-09-20,P084,Home,94.36,4,0.2,C1038,West,Cash
O051932,2024-11-03,P047,Beauty,105.39,1,0.1,C1617,East,Cash
O051933,2024-04-03,P055,Beauty,136.58,3,0.15,C0631,East,Debit Card
O051934,2024-09-22,P019,Clothing,897.21,2,0.15,C1430,North,Credit Card
O051935,2024-11-08,P099,Electronics,548.04,3,0.0,C1044,South,Credit Card
O051936,2024-05-12,P013,Sports,206.41,2,0.05,C0790,South,Credit Card
O051937,2024-10-20,P050,Beauty,826.25,2,0.2,C0716,North,Debit Card
O051938,2024-12-19,P088,Clothing,471.47,1,0.15,C1838,West,Credit Card
O051939,2024-09-13,P004,Home,452.86,2,0.1,C1256,West,Debit Card
O051940,2024-02-24,P017,Beauty,474.39,2,0.1,C1207,South,UPI
O051941,2024-04-20,P090,Electronics,637.96,2,0.15,C1618,South,UPI
O051942,2024-05-16,P082,Clothing,815.35,4,0.1,C1440,South,Cash
O051943,2024-07-21,P024,Beauty,103.0,5,0.15,C1061,West,UPI
O051944,2024-09-05,P087,Home,777.93,1,0.2,C1492,East,Cash
O051945,2024-07-19,P026,Home,708.08,2,0.0,C0122,North,Debit Card
O051946,2024-03-03,P002,Clothing,918.67,5,0.15,C1828,North,UPI
O051947,2024-02-20,P029,Sports,645.9,5,0.05,C1805,North,Credit Card
O051948,2024-01-18,P021,Beauty,610.05,4,0.2,C0400,West,Credit Card
O051949,2024-04-29,P048,Electronics,110.62,1,0.15,C1892,West,Credit Card
O051950,2024-03-03,P077,Sports,276.59,2,0.1,C0253,West,Credit Card
O051951,2024-04-19,P018,Clothing,420.17,2,0.1,C0377,East,Cash
O051952,2024-01-07,P017,Clothing,607.23,1,0.2,C0548,West,Cash
O051953,2024-01-01,P028,Clothing,771.72,1,0.2,C1734,North,Cash
O051954,2024-03-27,P098,Clothing,139.68,2,0.05,C1485,West,Cash
O051955,2024-09-01,P093,Home,339.47,3,0.2,C1504,West,UPI
O051956,2024-04-08,P076,Home,152.49,5,0.1,C1758,East,Cash
O051957,2024-05-02,P075,Home,508.21,3,0.05,C0312,East,Credit Card
O051958,2024-05-24,P034,Home,685.79,4,0.05,C1084,South,Debit Card
O051959,2024-02-04,P064,Home,734.88,3,0.05,C1206,East,Debit Card
O051960,2024-10-30,P004,Clothing,505.17,4,0.2,C0788,South,Cash
O051961,2024-11-15,P060,Electronics,764.23,4,0.0,C0999,South,Credit Card
O051962,2024-04-13,P100,Electronics,239.5,2,0.15,C0874,West,Credit Card
O051963,2024-06-25,P053,Electronics,369.81,1,0.2,C1240,North,UPI
O051964,2024-08-24,P061,Sports,19.14,5,0.05,C1878,North,Credit Card
O051965,2024-04-23,P050,Electronics,317.28,2,0.1,C0622,South,Credit Card
O051966,2024-09-28,P031,Beauty,273.7,1,0.2,C0654,East,Debit Card
O051967,2024-02-03,P077,Electronics,81.49,2,0.0,C1879,West,Credit Card
O051968,2024-11-05,P096,Sports,942.2,3,0.15,C1862,West,Debit Card
O051969,2024-08-29,P087,Clothing,235.93,5,0.1,C1395,East,Cash
O051970,2024-11-13,P060,Sports,617.13,2,0.0,C1478,North,UPI
O051971,2024-08-22,P070,Beauty,946.17,1,0.2,C0922,West,Cash
O051972,2024-06-11,P022,Sports,375.63,3,0.2,C0132,North,Debit Card
O051973,2024-05-14,P003,Sports,597.21,1,0.05,C1415,East,Credit Card
O051974,2024-03-24,P020,Sports,639.14,1,0.1,C0929,North,Cash
O051975,2024-04-23,P018,Clothing,659.53,5,0.1,C0915,South,UPI
O051976,2024-08-08,P011,Home,60.21,2,0.1,C1004,North,UPI
O051977,2024-05-10,P069,Beauty,974.47,3,0.0,C0495,South,Cash
O051978,2024-01-18,P020,Clothing,263.65,5,0.15,C0624,West,Cash
O051979,2024-12-12,P051,Beauty,589.53,5,0.1,C0800,South,Cash
O051980,2024-12-05,P039,Sports,17.14,5,0.05,C1993,North,Debit Card
O051981,2024-02-04,P086,Home,281.6,2,0.1,C0252,East,UPI
O051982,2024-05-24,P068,Electronics,449.67,4,0.15,C1948,East,Cash
O051983,2024-03-17,P080,Clothing,478.43,3,0.15,C1245,North,UPI
O051984,2024-11-06,P028,Beauty,984.59,1,0.0,C1259,North,Debit Card
O051985,2024-07-08,P070,Sports,934.57,5,0.05,C1094,South,UPI
O051986,2024-04-11,P091,Home,755.92,4,0.2,C0819,West,UPI
O051987,2024-07-22,P094,Clothing,760.48,1,0.0,C0318,East,Cash
O051988,2024-07-09,P063,Clothing,478.47,4,0.05,C1221,East,Cash
O051989,2024-05-14,P079,Clothing,857.62,5,0.15,C1019,South,Credit Card
O051990,2024-02-24,P070,Beauty,803.87,3,0.0,C0004,South,Cash
O051991,2024-11-04,P045,Sports,137.2,1,0.2,C1750,East,Cash
O051992,2024-02-24,P048,Clothing,481.63,5,0.1,C0923,South,Credit Card
O051993,2024-09-16,P033,Beauty,117.57,2,0.2,C1189,West,UPI
O051994,2024-02-09,P088,Clothing,683.62,4,0.15,C1137,West,Cash
O051995,2024-01-22,P055,Sports,68.73,5,0.0,C1118,West,Cash
O051996,2024-08-22,P089,Electronics,194.51,3,0.1,C0399,West,UPI
O051997,2024-04-20,P035,Sports,140.59,2,0.15,C1119,East,Credit Card
O051998,2024-11-24,P096,Clothing,115.82,4,0.05,C0523,East,Cash
O051999,2024-12-11,P015,Clothing,90.8,2,0.1,C0962,South,Cash
O052000,2024-10-19,P014,Beauty,46.3,2,0.1,C1156,South,Cash
O052001,2024-11-28,P055,Home,416.26,1,0.1,C1342,North,Debit Card
O052002,2024-03-08,P067,Beauty,916.17,1,0.05,C0767,South,Credit Card
O052003,2024-11-18,P084,Home,208.12,1,0.1,C0123,South,Cash
O052004,2024-01-19,P062,Home,103.63,2,0.2,C1462,East,Cash
O052005,2024-12-18,P066,Electronics,763.73,1,0.0,C0508,North,UPI
O052006,2024-10-29,P011,Clothing,916.97,3,0.15,C1651,South,Debit Card
O052007,2024-01-01,P092,Clothing,279.47,5,0.2,C0132,South,UPI
O052008,2024-03-18,P028,Sports,988.46,5,0.15,C1013,South,UPI
O052009,2024-11-17,P028,Beauty,916.21,1,0.2,C0810,East,Debit Card
O052010,2024-11-30,P036,Clothing,490.95,2,0.1,C0525,East,Cash
O052011,2024-04-11,P089,Beauty,263.47,5,0.1,C1256,South,Debit Card
O052012,2024-04-13,P013,Sports,300.19,4,0.1,C1293,North,Credit Card
O052013,2024-07-11,P002,Electronics,75.67,3,0.05,C1766,West,Credit Card
O052014,2024-09-12,P057,Sports,683.49,1,0.1,C0900,North,Credit Card
O052015,2024-07-26,P088,Beauty,612.14,2,0.15,C1842,South,Cash
O052016,2024-12-17,P079,Home,326.84,1,0.1,C0469,West,Credit Card
O052017,2024-05-30,P089,Clothing,553.45,4,0.2,C1016,East,Debit Card
O052018,2024-03-22,P073,Home,919.03,2,0.2,C0502,South,UPI
O052019,2024-07-01,P082,Clothing,339.08,2,0.1,C1357,East,UPI
O052020,2024-07-08,P016,Clothing,215.89,5,0.1,C0230,South,Cash
O052021,2024-12-15,P018,Sports,698.93,1,0.15,C0454,South,Credit Card
O052022,2024-04-01,P051,Sports,649.01,3,0.15,C1690,South,Credit Card
O052023,2024-06-20,P076,Electronics,801.67,1,0.1,C1881,North,Credit Card
O052024,2024-06-07,P095,Clothing,922.05,1,0.15,C0656,West,Debit Card
O052025,2024-01-07,P027,Sports,654.23,1,0.15,C0659,West,Credit Card
O052026,2024-04-22,P065,Sports,54.34,3,0.0,C0033,East,Debit Card
O052027,2024-07-07,P032,Sports,456.75,5,0.0,C0236,North,Cash
O052028,2024-03-28,P011,Clothing,155.18,4,0.0,C0080,North,Cash
O052029,2024-09-17,P083,Beauty,47.77,4,0.0,C1291,North,Cash
O052030,2024-03-02,P015,Clothing,606.5,3,0.0,C0202,North,Debit Card
O052031,2024-01-09,P015,Beauty,334.27,4,0.2,C1225,North,Credit Card
O052032,2024-03-21,P023,Electronics,179.83,5,0.15,C0937,North,Credit Card
O052033,2024-09-07,P095,Sports,273.82,2,0.05,C0704,South,Debit Card
O052034,2024-05-15,P072,Electronics,49.95,5,0.15,C1656,South,UPI
O052035,2024-01-23,P029,Sports,76.39,4,0.0,C1642,South,Credit Card
O052036,2024-07-02,P067,Clothing,485.01,1,0.1,C1692,East,Cash
O052037,2024-11-22,P067,Beauty,917.73,4,0.15,C0169,South,UPI
O052038,2024-09-04,P024,Home,239.14,1,0.1,C1535,South,Debit Card
O052039,2024-03-18,P083,Clothing,419.09,5,0.0,C0453,North,Debit Card
O052040,2024-08-18,P067,Home,133.07,1,0.15,C1810,North,UPI
O052041,2024-06-09,P029,Electronics,822.05,5,0.05,C1270,West,Cash
O052042,2024-09-10,P086,Home,79.58,2,0.0,C0961,North,Credit Card
O052043,2024-01-19,P080,Clothing,330.67,2,0.0,C1058,West,Credit Card
O052044,2024-04-10,P070,Home,26.8,4,0.2,C0707,West,Credit Card
O052045,2024-04-15,P037,Electronics,671.39,5,0.0,C0184,North,Cash
O052046,2024-12-02,P095,Sports,287.4,5,0.05,C1013,North,Cash
O052047,2024-11-07,P093,Beauty,840.17,2,0.15,C0779,East,Cash
O052048,2024-11-13,P003,Sports,204.89,1,0.05,C0959,North,Debit Card
O052049,2024-08-19,P033,Beauty,161.07,4,0.15,C0007,East,UPI
O052050,2024-05-11,P037,Clothing,240.51,1,0.0,C0590,North,Debit Card
O052051,2024-05-19,P074,Clothing,342.8,4,0.2,C1491,North,Credit Card
O052052,2024-01-23,P016,Beauty,537.76,5,0.0,C0015,South,Credit Card
O052053,2024-11-26,P030,Electronics,362.97,5,0.1,C0439,North,Credit Card
O052054,2024-02-16,P073,Clothing,502.3,3,0.15,C0219,West,Credit Card
O052055,2024-02-05,P076,Home,827.3,2,0.05,C0898,East,Cash
O052056,2024-02-11,P005,Beauty,100.75,2,0.0,C1997,North,UPI
O052057,2024-09-18,P087,Beauty,208.74,5,0.15,C0287,North,UPI
O052058,2024-01-01,P077,Home,744.12,1,0.2,C0234,North,Cash
O052059,2024-07-21,P048,Clothing,816.81,3,0.15,C1217,East,Debit Card
O052060,2024-05-16,P002,Home,122.21,1,0.0,C0405,West,Credit Card
O052061,2024-08-07,P011,Clothing,747.69,4,0.2,C1489,West,Cash
O052062,2024-06-10,P064,Beauty,422.98,2,0.05,C0141,East,Debit Card
O052063,2024-06-30,P072,Clothing,757.63,4,0.15,C0731,West,Cash
O052064,2024-01-06,P025,Clothing,830.84,2,0.0,C1370,East,Cash
O052065,2024-04-11,P053,Clothing,337.78,2,0.1,C1423,North,Debit Card
O052066,2024-09-29,P009,Home,883.84,2,0.15,C1414,West,Debit Card
O052067,2024-01-28,P091,Home,273.84,4,0.05,C0672,South,Debit Card
O052068,2024-07-26,P059,Clothing,440.45,4,0.1,C1995,North,Debit Card
O052069,2024-01-10,P018,Sports,312.48,5,0.15,C1033,South,UPI
O052070,2024-02-26,P091,Sports,920.42,2,0.0,C1623,West,Cash
O052071,2024-12-28,P017,Beauty,721.74,5,0.15,C1731,West,UPI
O052072,2024-11-26,P079,Electronics,252.27,4,0.15,C0444,East,Cash
O052073,2024-04-21,P008,Sports,670.68,4,0.0,C0055,South,Debit Card
O052074,2024-01-20,P030,Electronics,735.2,4,0.1,C0740,West,Cash
O052075,2024-06-01,P051,Home,970.4,2,0.05,C0829,South,Credit Card
O052076,2024-05-12,P093,Electronics,317.34,5,0.15,C1383,South,Credit Card
O052077,2024-09-21,P049,Clothing,516.46,3,0.05,C0697,West,Debit Card
O052078,2024-02-27,P008,Electronics,548.17,5,0.15,C1733,East,Cash
O052079,2024-09-14,P096,Electronics,176.84,2,0.1,C0043,West,Debit Card
O052080,2024-04-11,P017,Home,926.64,3,0.0,C1517,North,Cash
O052081,2024-08-20,P025,Clothing,417.78,2,0.05,C1711,North,UPI
O052082,2024-06-17,P037,Sports,674.51,3,0.1,C1907,East,UPI
O052083,2024-11-03,P051,Beauty,679.6,3,0.15,C1097,South,UPI
O052084,2024-03-21,P013,Home,217.24,2,0.05,C0792,West,Credit Card
O052085,2024-10-16,P071,Home,575.59,3,0.0,C0445,East,Credit Card
O052086,2024-03-06,P057,Beauty,645.56,1,0.05,C1604,South,Debit Card
O052087,2024-06-02,P018,Clothing,526.15,3,0.15,C1578,North,Debit Card
O052088,2024-06-14,P002,Electronics,553.0,3,0.15,C1703,West,Debit Card
O052089,2024-06-15,P082,Sports,15.27,3,0.05,C1631,North,Cash
O052090,2024-04-08,P035,Sports,333.85,1,0.1,C1587,North,Credit Card
O052091,2024-10-24,P030,Clothing,141.23,5,0.05,C0164,East,Cash
O052092,2024-02-10,P043,Beauty,337.52,4,0.2,C0184,South,Cash
O052093,2024-11-30,P006,Beauty,732.79,1,0.0,C0048,South,Cash
O052094,2024-06-18,P032,Electronics,183.15,5,0.0,C0882,East,UPI
O052095,2024-09-06,P048,Beauty,940.31,1,0.1,C0476,West,Debit Card
O052096,2024-12-25,P033,Beauty,612.6,5,0.15,C0159,East,Credit Card
O052097,2024-01-31,P020,Clothing,137.63,1,0.1,C1727,West,UPI
O052098,2024-12-30,P001,Beauty,420.54,1,0.05,C0333,North,Credit Card
O052099,2024-05-16,P067,Clothing,990.47,5,0.15,C0309,South,UPI
O052100,2024-09-30,P089,Sports,112.15,3,0.1,C0565,South,Credit Card
O052101,2024-09-15,P060,Beauty,74.36,2,0.15,C0056,North,Cash
O052102,2024-10-06,P008,Home,842.65,1,0.0,C1357,North,Credit Card
O052103,2024-01-06,P041,Clothing,102.29,2,0.15,C1083,South,Credit Card
O052104,2024-03-10,P067,Clothing,864.39,2,0.1,C1960,North,Credit Card
O052105,2024-10-31,P040,Electronics,89.43,2,0.15,C0361,South,Credit Card
O052106,2024-07-22,P072,Clothing,826.17,3,0.15,C0327,East,Cash
O052107,2024-10-22,P017,Beauty,784.01,4,0.0,C0001,East,Debit Card
O052108,2024-04-19,P012,Clothing,73.72,5,0.15,C1803,West,UPI
O052109,2024-03-27,P022,Clothing,62.47,3,0.15,C1873,West,Cash
O052110,2024-01-30,P091,Sports,270.2,5,0.05,C0649,East,Debit Card
O052111,2024-12-13,P058,Electronics,945.66,5,0.05,C1849,South,Credit Card
O052112,2024-01-23,P050,Home,710.08,3,0.1,C0788,South,Cash
O052113,2024-11-11,P074,Sports,487.2,3,0.1,C0717,West,Cash
O052114,2024-12-24,P030,Sports,932.09,4,0.05,C0350,East,Debit Card
O052115,2024-11-07,P004,Home,334.92,2,0.15,C0176,North,UPI
O052116,2024-03-12,P002,Electronics,549.79,2,0.15,C1247,South,UPI
O052117,2024-11-29,P099,Beauty,661.61,4,0.2,C0096,North,Credit Card
O052118,2024-03-07,P034,Beauty,412.77,5,0.0,C1639,South,Credit Card
O052119,2024-07-15,P073,Electronics,669.67,5,0.0,C0440,West,Credit Card
O052120,2024-08-28,P020,Electronics,400.01,5,0.15,C1511,West,Credit Card
O052121,2024-06-09,P095,Home,225.14,3,0.1,C0584,West,UPI
O052122,2024-07-22,P094,Beauty,764.29,4,0.15,C1769,East,Cash
O052123,2024-08-14,P076,Beauty,864.55,1,0.15,C0539,South,UPI
O052124,2024-08-11,P083,Electronics,162.43,1,0.05,C0996,West,Credit Card
O052125,2024-07-05,P097,Clothing,458.19,1,0.1,C0008,West,Cash
O052126,2024-03-31,P046,Electronics,69.85,5,0.05,C1357,South,UPI
O052127,2024-02-07,P080,Sports,189.39,2,0.05,C1901,North,Credit Card
O052128,2024-05-23,P069,Beauty,71.64,2,0.2,C1947,North,Debit Card
O052129,2024-03-03,P013,Sports,126.85,4,0.2,C1083,West,Credit Card
O052130,2024-06-06,P032,Home,120.14,3,0.05,C0996,North,Cash
O052131,2024-07-25,P002,Clothing,457.34,4,0.2,C0784,West,Credit Card
O052132,2024-04-04,P098,Electronics,959.58,4,0.1,C1716,South,Cash
O052133,2024-12-15,P003,Home,655.88,3,0.2,C1956,East,Credit Card
O052134,2024-05-22,P050,Beauty,511.21,3,0.15,C1079,West,Credit Card
O052135,2024-07-10,P044,Electronics,593.94,5,0.1,C1544,West,Cash
O052136,2024-03-21,P087,Sports,501.76,3,0.15,C1697,North,Credit Card
O052137,2024-05-14,P060,Clothing,290.54,4,0.15,C0461,East,UPI
O052138,2024-08-30,P018,Sports,585.19,2,0.2,C1868,North,Debit Card
O052139,2024-10-14,P037,Clothing,168.38,1,0.2,C1665,North,UPI
O052140,2024-02-18,P049,Electronics,993.62,2,0.1,C1587,South,Cash
O052141,2024-02-07,P034,Beauty,851.49,1,0.2,C0559,North,Cash
O052142,2024-01-28,P062,Clothing,378.53,3,0.2,C0898,North,Credit Card
O052143,2024-09-23,P022,Home,410.93,2,0.2,C0976,West,Credit Card
O052144,2024-04-27,P028,Electronics,62.35,2,0.2,C1013,West,Credit Card
O052145,2024-08-23,P053,Sports,861.44,4,0.2,C0264,South,Cash
O052146,2024-08-27,P023,Clothing,95.0,5,0.1,C1868,South,Credit Card
O052147,2024-08-06,P060,Clothing,197.62,3,0.05,C0591,East,Debit Card
O052148,2024-12-18,P056,Electronics,753.06,4,0.15,C1619,East,Credit Card
O052149,2024-03-18,P039,Home,172.54,5,0.0,C1020,East,UPI
O052150,2024-05-03,P076,Sports,301.55,4,0.15,C1818,West,UPI
O052151,2024-05-02,P018,Clothing,532.03,3,0.05,C0077,West,Debit Card
O052152,2024-02-25,P068,Clothing,724.37,1,0.2,C0653,South,UPI
O052153,2024-08-27,P030,Electronics,23.24,3,0.05,C1845,East,Credit Card
O052154,2024-04-15,P058,Clothing,886.16,1,0.0,C0681,West,UPI
O052155,2024-09-12,P081,Clothing,758.73,3,0.05,C1119,East,Debit Card
O052156,2024-12-12,P090,Home,668.9,1,0.1,C0152,South,Debit Card
O052157,2024-07-06,P003,Sports,551.75,3,0.05,C1121,West,Cash
O052158,2024-02-26,P039,Clothing,571.4,5,0.1,C1491,West,Credit Card
O052159,2024-08-02,P003,Electronics,735.78,3,0.05,C1277,South,Credit Card
O052160,2024-11-23,P081,Electronics,677.37,1,0.05,C1192,West,UPI
O052161,2024-08-11,P073,Sports,361.96,2,0.05,C1445,West,Credit Card
O052162,2024-06-05,P005,Electronics,347.01,2,0.15,C1051,North,Debit Card
O052163,2024-06-18,P042,Sports,359.94,4,0.1,C0535,East,Debit Card
O052164,2024-03-19,P050,Clothing,317.13,3,0.05,C1726,West,Cash
O052165,2024-07-26,P064,Home,539.8,2,0.1,C0812,South,Cash
O052166,2024-04-30,P094,Electronics,503.89,2,0.0,C0811,North,UPI
O052167,2024-09-29,P001,Sports,45.84,2,0.15,C1201,East,UPI
O052168,2024-08-29,P041,Sports,951.14,5,0.05,C1407,South,UPI
O052169,2024-06-24,P032,Beauty,424.71,4,0.05,C0506,South,Credit Card
O052170,2024-03-07,P058,Home,49.32,1,0.0,C1732,South,Cash
O052171,2024-12-17,P085,Beauty,673.42,3,0.2,C0710,West,Credit Card
O052172,2024-01-12,P012,Electronics,679.51,5,0.1,C1154,West,Cash
O052173,2024-10-26,P032,Sports,922.04,3,0.15,C0420,North,UPI
O052174,2024-05-30,P010,Home,153.02,3,0.2,C0803,North,Credit Card
O052175,2024-11-23,P014,Clothing,446.82,4,0.15,C0563,South,UPI
O052176,2024-09-27,P094,Home,53.97,1,0.2,C1331,East,Credit Card
O052177,2024-03-30,P086,Clothing,664.2,3,0.05,C1862,South,Credit Card
O052178,2024-11-18,P099,Clothing,873.82,4,0.15,C1038,West,Cash
O052179,2024-06-17,P014,Sports,886.12,1,0.0,C1367,South,UPI
O052180,2024-03-19,P009,Clothing,669.41,4,0.2,C1803,South,Cash
O052181,2024-02-01,P093,Clothing,967.26,2,0.1,C1280,South,Credit Card
O052182,2024-04-27,P035,Clothing,451.28,4,0.2,C0465,West,Debit Card
O052183,2024-07-28,P035,Sports,124.67,5,0.1,C0890,North,Credit Card
O052184,2024-06-29,P038,Home,526.24,5,0.05,C1606,West,UPI
O052185,2024-03-24,P041,Home,734.54,5,0.2,C0414,East,UPI
O052186,2024-05-19,P091,Home,169.55,3,0.0,C1454,North,Credit Card
O052187,2024-01-24,P034,Home,517.57,3,0.15,C0956,West,Debit Card
O052188,2024-07-27,P087,Beauty,222.75,4,0.05,C1784,South,UPI
O052189,2024-04-26,P055,Beauty,58.53,3,0.15,C1880,South,Credit Card
O052190,2024-04-17,P036,Beauty,901.88,2,0.2,C0891,North,Cash
O052191,2024-07-16,P024,Home,753.15,3,0.15,C0936,West,Credit Card
O052192,2024-11-01,P075,Sports,840.05,5,0.2,C1041,South,Credit Card
O052193,2024-08-11,P043,Beauty,526.65,3,0.0,C0130,North,Credit Card
O052194,2024-07-12,P050,Home,503.44,2,0.05,C1340,South,Cash
O052195,2024-04-21,P004,Electronics,562.22,1,0.15,C0401,North,UPI
O052196,2024-01-05,P044,Home,447.2,1,0.2,C1213,South,Cash
O052197,2024-05-12,P076,Clothing,613.35,1,0.15,C1182,East,Cash
O052198,2024-10-11,P095,Home,49.85,1,0.2,C0308,West,UPI
O052199,2024-09-10,P001,Sports,30.06,5,0.1,C0322,South,Cash
